X,Y,FID,Bundesland,Name,Baujahr,Gesamtleistung__MW_,Anzahl,Typ__WKA_,Ort,Landkreis,Breitengrad,Längengrad,Projektierer___Betreiber,Bemerkungen
10.3505555560001,50.0502777780001,4108,Bayern,Windpark Forst-Waldsachsen,2011,,,Enercon E-70(1×),,,50.0502777777778,10.3505555555556,,
10.3505555560001,50.0502777780001,4109,Bayern,Windpark Forst-Waldsachsen,2012,,,Enercon E-82 E2(5×),,,50.0502777777778,10.3505555555556,,
10.3505555560001,50.0502777780001,4110,Bayern,Windpark Forst-Waldsachsen,2013–2014,,,Nordex N100/2500(2×),,,50.0502777777778,10.3505555555556,,
10.3505555560001,50.0502777780001,4111,Bayern,Windpark Forst-Waldsachsen,,,,Nordex N117/2400(1×),,,50.0502777777778,10.3505555555556,,
10.3505555560001,50.0502777780001,4112,Bayern,Windpark Sailershäuser Wald[163],2014–2015,"24,0",10,Nordex N117/2400(10×),Sailershausen,HAS,50.0502777777778,10.3505555555556,"Greenpeace Energy, Stadtwerk Haßfurt, ÜZ",
6.3225,50.0502777780001,4113,Rheinland-Pfalz,Windkraftanlage Uppershausen,2004,"1,8",1,Enercon E-66/18.70(1×),Uppershausen,BIT,50.0502777777778,6.3225,,
12.216666667,50.0475,4114,Bayern,Windpark Blausäulenlinie[87],2014,"7,2",3,Nordex N117/2400(3×),Arzberg,WUN,50.0475,12.2166666666667,Ostwind,
10.403055556,50.0472222220001,4115,Bayern,Windkraftanlagen Bucher Höhe,2009–2010,"4,0",2,Enercon E-70(2×),Buch,HAS,50.0472222222222,10.4030555555556,Stadtwerke Haßfurt,
11.2961111110001,50.0452777780001,4116,Bayern,Windpark Kasendorf-Weismain,2014,"11,5",7,GE Wind Energy 2.5-120(7×),Seubersdorf,LIF,50.0452777777778,11.2961111111111,Ostwind,
7.37083333300006,50.0447222220001,4117,Rheinland-Pfalz,Windpark Krastel-Leideneck[101],2014,"12,2",4,Enercon E-101(4×),Krastel,SIM,50.0447222222222,7.37083333333333,DunoAir,
7.37083333300006,50.0447222220001,4118,Rheinland-Pfalz,Windpark Krastel-Leideneck[101],,,,,Leideneck,,50.0447222222222,7.37083333333333,,
12.135277778,50.0444444440001,4119,Bayern,Windpark Korbersdorf-Seußen,2015,"12,0",5,Nordex N117/2400(5×),Korbersdorf,WUN,50.0444444444444,12.1352777777778,VentusVentures,
12.135277778,50.0444444440001,4120,Bayern,Windpark Korbersdorf-Seußen,,,,,Seußen,,50.0444444444444,12.1352777777778,,
7.34194444400003,50.0411111110001,4121,Rheinland-Pfalz,Windpark Mastershausen,2007,"29,2",14,Enercon E-70(7×),Mastershausen,SIM,50.0411111111111,7.34194444444444,"DunoAir, EWO, WP Mastershausen",
7.34194444400003,50.0411111110001,4122,Rheinland-Pfalz,Windpark Mastershausen,2010,,,Enercon E-82(3×),,,50.0411111111111,7.34194444444444,,
7.34194444400003,50.0411111110001,4123,Rheinland-Pfalz,Windpark Mastershausen,2012–2013,,,Enercon E-82 E2(4×),,,50.0411111111111,7.34194444444444,,
7.61416666700006,50.0386111110001,4124,Rheinland-Pfalz,Windkraftanlagen Liebshausen,2015,"6,8",2,Senvion 3.4M104(2×),Badenhard,SIM,50.0386111111111,7.61416666666667,juwi,
7.51166666700004,50.0375,4125,Rheinland-Pfalz,Windpark Klosterkumbd[97],2011,"20,4",6,REpower 3.4M104(6×),Klosterkumbd,SIM,50.0375,7.51166666666667,"ABO Wind,Mark-E",
10.0602777780001,50.033611111,4126,Bayern,Windpark Kaisten,2006,"8,0",4,Vestas V90-2MW(4×),Kaisten,SW,50.0336111111111,10.0602777777778,Wotan,errichtet beiderseits derA7
10.0602777780001,50.033611111,4127,Bayern,Windpark Kaisten,2008,,,,,,50.0336111111111,10.0602777777778,,
7.28027777800003,50.033333333,4128,Rheinland-Pfalz,Windpark Walhausen,2005,"6,0",3,Enercon E-66/20.70(3×),Walhausen,COC,50.0333333333333,7.28027777777778,juwi,
10.35,50.0327777780001,4129,Bayern,Windpark Gädheim,2013,"6,95",3,Enercon E-92(3×),Gädheim,SW,50.0327777777778,10.35,Energie Bals,
7.46583333300003,50.032222222,4130,Rheinland-Pfalz,Windpark Alterkülz-Spesenroth[29],2007,"19,05",9,Vestas V90-2MW(7×),Alterkülz,SIM,50.0322222222222,7.46583333333333,juwi,
7.46583333300003,50.032222222,4131,Rheinland-Pfalz,Windpark Alterkülz-Spesenroth[29],2008,,,Enercon E-82(1×),Spesenroth,,50.0322222222222,7.46583333333333,,
7.46583333300003,50.032222222,4132,Rheinland-Pfalz,Windpark Alterkülz-Spesenroth[29],2010,,,Enercon E-115(1×),,,50.0322222222222,7.46583333333333,,
7.46583333300003,50.032222222,4133,Rheinland-Pfalz,Windpark Alterkülz-Spesenroth[29],2015,,,,,,50.0322222222222,7.46583333333333,,
9.92944444400007,50.031111111,4134,Bayern,Windkraftanlage Büchold[11],1998,"0,5",1,Enercon E-40/5.40(1×),Büchold,MSP,50.0311111111111,9.92944444444444,Bürgerwindpark Sachserhof,Abschaltung 2014 und anschließende Demontage
7.59027777800003,50.0305555560001,4135,Rheinland-Pfalz,Windpark Rayerschied-Bergenhausen,2012,"17,0",5,REpower 3.4M104(5×),Rayerschied,SIM,50.0305555555556,7.59027777777778,"ABO Wind,Mark-E",
7.59027777800003,50.0305555560001,4136,Rheinland-Pfalz,Windpark Rayerschied-Bergenhausen,,,,,Bergenhausen,,50.0305555555556,7.59027777777778,,
7.55111111100007,50.030277778,4137,Rheinland-Pfalz,Windpark Erlengarten,2015,"7,05",3,Enercon E-92(4×),Budenbach,SIM,50.0302777777778,7.55111111111111,Futura,
7.55111111100007,50.030277778,4138,Rheinland-Pfalz,Windpark Erlengarten,,,,,Bergenhausen,,50.0302777777778,7.55111111111111,,
7.50444444400006,50.027777778,4139,Rheinland-Pfalz,Windpark Neuerkirch,2011,"21,6",9,Enercon E-82 E2(8×),Neuerkirch,SIM,50.0277777777778,7.50444444444444,"juwi,Thüga Erneuerbare Energien",
7.50444444400006,50.027777778,4140,Rheinland-Pfalz,Windpark Neuerkirch,2013,,,REpower 3.2M114(1×),,,50.0277777777778,7.50444444444444,,
7.32694444400005,50.025833333,4141,Rheinland-Pfalz,Windpark Peterswald-Löffelscheid,2005,"9,4",10,Fuhrländer FL MD77(2×),Peterswald-Löffelscheid,COC,50.0258333333333,7.32694444444444,"juwi,pfalzwind",
7.34138888900003,50.023611111,4142,Rheinland-Pfalz,Windpark Peterswald-Löffelscheid,2006,,,Enercon E-48(5×),,,50.0236111111111,7.34138888888889,,
7.34138888900003,50.023611111,4143,Rheinland-Pfalz,Windpark Peterswald-Löffelscheid,2009,,,Enercon E-53(3×),,,50.0236111111111,7.34138888888889,,
11.6013888890001,50.021111111,4144,Bayern,Windkraftanlage Harsdorf[24],1999,"1,8",1,Enercon E-66/18.70(1×),Altenreuth,KU,50.0211111111111,11.6013888888889,Beermann,errichtet amAutobahndreieck Bayreuth/Kulmbach
10.0405555560001,50.020555556,4145,Bayern,Windkraftanlagen Vasbühl[66],2006,"4,0",2,Vestas V90-2MW(2×),Vasbühl,SW,50.0205555555556,10.0405555555556,Wotan,
6.25222222200006,50.02,4146,Rheinland-Pfalz,Windpark Koxhausen-Neuerburg-Leimbach[99],2002,,,,Leimbach,,50.02,6.25222222222222,,
7.43472222200006,50.018611111,4147,Rheinland-Pfalz,Windkraftanlagen Wüschheim[25],2009,"4,0",2,Enercon E-82(2×),Wüschheim,SIM,50.0186111111111,7.43472222222222,"Futura,Enercon",
7.38555555600004,50.016944444,4148,Rheinland-Pfalz,Windpark Kappel-Faas[90],2013,"12,3",6,Enercon E-82 E2(5×),Kappel,SIM,50.0169444444444,7.38555555555556,"DunoAir,Enercon",
7.38555555600004,50.016944444,4149,Rheinland-Pfalz,Windpark Kappel-Faas[90],2014,,,Enercon E-53(1×),Wüschheim,,50.0169444444444,7.38555555555556,,
7.43944444400006,50.013611111,4150,Rheinland-Pfalz,Windkraftanlage Reich,2012,"3,0",1,Vestas V112-3.0MW(1×),Reich,SIM,50.0136111111111,7.43944444444445,juwi,Repowering2013 (vorher 4×Fuhrländer FL 800)
7.60305555600007,50.010555556,4151,Rheinland-Pfalz,Windpark Wahlbach,2013,"9,6",3,REpower 3.2M114(3×),Wahlbach,SIM,50.0105555555556,7.60305555555556,e.n.o. Energy,
7.51611111100004,50.0094444440001,4152,Rheinland-Pfalz,Windpark Külz,2007,"24,1",11,Enercon E-70(4×),Külz,SIM,50.0094444444444,7.51611111111111,"Enercon, Futura",
7.51611111100004,50.0094444440001,4153,Rheinland-Pfalz,Windpark Külz,2012,,,Enercon E-82 E2(7×),Kümbdchen,,50.0094444444444,7.51611111111111,,
7.51611111100004,50.0094444440001,4154,Rheinland-Pfalz,Windpark Külz,2013,,,,,,50.0094444444444,7.51611111111111,,
6.25527777800005,50.005555556,4155,Rheinland-Pfalz,Windpark Koxhausen-Neuerburg-Leimbach[99],1994,"6,6",13,Enercon E-40/5.40(12×),Koxhausen,BIT,50.0055555555556,6.25527777777778,,"War bei Inbetriebnahme der Erweiterung 1995 der größte Binnenlandwindpark Europas, 3 räumlich getrennte Standorte"
7.57416666700004,50.005277778,4156,Rheinland-Pfalz,Windpark Altweidelbach,2000,"9,4",4,Enercon E-92(4×),Altweidelbach,SIM,50.0052777777778,7.57416666666667,Futura,Repowering2014 (vorher 7×Fuhrländer FL 1000)
7.57416666700004,50.005277778,4157,Rheinland-Pfalz,Windpark Altweidelbach,2015,,,,,,50.0052777777778,7.57416666666667,,
7.38083333300006,50.0044444440001,4158,Rheinland-Pfalz,Windpark Kappel[89],2013,"16,1",7,Enercon E-70(3×),Kappel,SIM,50.0044444444445,7.38083333333333,"DunoAir, Guido Bost, Futura",
7.38083333300006,50.0044444440001,4159,Rheinland-Pfalz,Windpark Kappel[89],,,,Enercon E-82 E2(4×),,,50.0044444444445,7.38083333333333,,
7.45777777800004,50.0038888890001,4160,Rheinland-Pfalz,Windpark Kisselheide,2013,"11,5",5,Enercon E-82 E2(5×),Fronhofen,SIM,50.0038888888889,7.45777777777778,Futura,
7.45777777800004,50.0038888890001,4161,Rheinland-Pfalz,Windpark Kisselheide,,,,,Külz,,50.0038888888889,7.45777777777778,,
6.27611111100003,50.0033333330001,4162,Rheinland-Pfalz,Windpark Koxhausen-Neuerburg-Leimbach[99],1995,,,Enercon E-40/6.44(1×),Neuerburg,,50.0033333333333,6.27611111111111,,
7.3975,50.0016666670001,4163,Rheinland-Pfalz,Windpark Kirchberg Im Faas[93],2011–2012,"55,2",24,Enercon E-82 E2(24×),Kappel,SIM,50.0016666666667,7.3975,"juwi,Cerventus",Zum Zeitpunkt der Errichtung bis 2013 leistungsstärkster Windpark in Süddeutschland
10.030833333,50.0005555560001,4164,Bayern,Windpark Schraudenbach,2009–2010,"6,0",3,Vestas V90-2MW(3×),Schraudenbach,SW,50.0005555555556,10.0308333333333,Wotan,
7.55111111100007,50.0002777780001,4165,Rheinland-Pfalz,Windkraftanlage Pleizenhausen,2014,"3,2",1,Senvion 3.2M114(1×),Pleizenhausen,SIM,50.0002777777778,7.55111111111111,"ABO Wind,Stadtwerke Tübingen",
10.9311111110001,49.9961111110001,4166,Bayern,Windkraftanlage Sassendorf,1998,"1,5",1,Enercon E-66/15.66(1×),Sassendorf,BA,49.9961111111111,10.9311111111111,Bürgerwind Sassendorf,
6.52611111100003,49.9947222220001,4167,Rheinland-Pfalz,Windpark Bitburg,2001,"7,5",3,Nordex N80(3×),Matzen,BIT,49.9947222222222,6.52611111111111,W.A.T.T.,
9.84861111100003,49.9944444440001,4168,Bayern,Windpark Aschfeld,2006,"10,0",5,Vestas V90-2MW(5×),Aschfeld,MSP,49.9944444444444,9.84861111111111,Wotan,
9.84861111100003,49.9944444440001,4169,Bayern,Windpark Aschfeld,2010,,,,,,49.9944444444444,9.84861111111111,,
7.72916666700007,49.9941666670001,4170,Rheinland-Pfalz,Windpark Kandrich[86][87],1999,"44,6",16,Enercon E-66/15.66(1×),Daxweiler,KH,49.9941666666667,7.72916666666667,"GEDEA Ingelheim Bürgerwindpark Kandrich,juwi,Thüga,WEMAG","errichtet auf ehem. Militärgelände, ersteEnercon E-101mit 149 m Nabenhöhe"
7.72916666700007,49.9941666670001,4171,Rheinland-Pfalz,Windpark Kandrich[86][87],2000,,,Enercon E-66/18.70(1×),,SIM,49.9941666666667,7.72916666666667,,
7.72916666700007,49.9941666670001,4172,Rheinland-Pfalz,Windpark Kandrich[86][87],2005,,,Enercon E-70(1×),,MZ,49.9941666666667,7.72916666666667,,
7.72916666700007,49.9941666670001,4173,Rheinland-Pfalz,Windpark Kandrich[86][87],2012–2013,,,Enercon E-101(13×),,,49.9941666666667,7.72916666666667,,
7.72916666700007,49.9941666670001,4174,Rheinland-Pfalz,Windpark Kandrich[86][87],2013,,,,,,49.9941666666667,7.72916666666667,,
7.72916666700007,49.9941666670001,4175,Rheinland-Pfalz,Windpark Kandrich[86][87],2013–2014,,,,,,49.9941666666667,7.72916666666667,,
11.387777778,49.9925,4176,Bayern,Windpark Thurnau[171],2015,"24,0",10,Nordex N117/2400(10×),Kleezhöfe,KU,49.9925,11.3877777777778,Raiffeisen Energie,Zwei räumlich getrennte Windparkbereiche mit je 5 Anlagen
7.58361111100004,49.9916666670001,4177,Rheinland-Pfalz,Windkraftanlagen Schnorbach,2014,"6,4",2,Senvion 3.2M114(2×),Schnorbach,SIM,49.9916666666667,7.58361111111111,ABO Wind,
10.0038888890001,49.9886111110001,4178,Bayern,Windkraftanlagen Schraudenbach,2002,"2,0",2,Enercon E-58(2×),Schraudenbach,SW,49.9886111111111,10.0038888888889,,
10.0038888890001,49.9886111110001,4179,Bayern,Windkraftanlagen Schraudenbach,2003,,,,,,49.9886111111111,10.0038888888889,,
9.85833333300008,49.9836111110001,4180,Bayern,Windpark Heßlar,2006,"12,0",6,Vestas V90-2MW(6×),Heßlar,MSP,49.9836111111111,9.85833333333333,Wotan,
7.44916666700004,49.9822222220001,4181,Rheinland-Pfalz,Windpark Unzenberg[150],2011,"14,1",7,Vestas V90-2MW(5×),Unzenberg,SIM,49.9822222222222,7.44916666666667,"juwi,Thüga Erneuerbare Energien, WEMAG",
7.44916666700004,49.9822222220001,4182,Rheinland-Pfalz,Windpark Unzenberg[150],2012,,,REpower MM92(2×),,,49.9822222222222,7.44916666666667,,
7.45861111100004,49.9811111110001,4183,Rheinland-Pfalz,Windpark Neustgewann,2014,"7,05",3,Enercon E-92(3×),Nannhausen,SIM,49.9811111111111,7.45861111111111,Futura,
7.45861111100004,49.9811111110001,4184,Rheinland-Pfalz,Windpark Neustgewann,,,,,Fronhofen,,49.9811111111111,7.45861111111111,,
11.1205555560001,49.9802777780001,4185,Bayern,Windpark Würgau[200],2011–2012,"9,0",3,Vestas V112-3.0MW(3×),Würgau,BA,49.9802777777778,11.1205555555556,"Wotan, ESTW",
7.37694444400006,49.9763888890001,4186,Rheinland-Pfalz,Windpark Kirchberg Im Faas[93],2014,,,,Kludenbach,,49.9763888888889,7.37694444444444,,
7.37694444400006,49.9763888890001,4187,Rheinland-Pfalz,Windpark Kirchberg Im Faas[93],,,,,Metzenhausen,,49.9763888888889,7.37694444444444,,
7.37694444400006,49.9763888890001,4188,Rheinland-Pfalz,Windpark Kirchberg Im Faas[93],,,,,Reich,,49.9763888888889,7.37694444444444,,
7.37694444400006,49.9763888890001,4189,Rheinland-Pfalz,Windpark Kirchberg Im Faas[93],,,,,Reckershausen,,49.9763888888889,7.37694444444444,,
7.78777777800008,49.975,4190,Rheinland-Pfalz,Windpark Waldalgesheim,2011,"26,25",10,Enercon E-82 E2(4×),Waldalgesheim,MZ,49.975,7.78777777777778,"juwi, Stadtwerke Mainz, EDG, GEDEA, Bürger-Windpark Waldalgesheim",
7.78777777800008,49.975,4191,Rheinland-Pfalz,Windpark Waldalgesheim,2012,,,Enercon E-101(1×),,,49.975,7.78777777777778,,
7.78777777800008,49.975,4192,Rheinland-Pfalz,Windpark Waldalgesheim,2014,,,GE Wind Energy 2.5-120(2×),,,49.975,7.78777777777778,,
7.78777777800008,49.975,4193,Rheinland-Pfalz,Windpark Waldalgesheim,2016,,,Enercon E-92(3×),,,49.975,7.78777777777778,,
11.3658333330001,49.972222222,4194,Bayern,Windpark Thurnau[171],2015–2016,,,,Alladorf,,49.9722222222222,11.3658333333333,,
7.67305555600007,49.972222222,4195,Rheinland-Pfalz,Windpark Soonwald[147],2012,"70,5",16,Enercon E-126(5×),Ellern,SIM,49.9722222222222,7.67305555555556,"juwi,Verbund AG",leistungsstärkster Windpark im süddeutschen Raum
7.37948055600003,49.969777778,4196,Rheinland-Pfalz,Windpark Metzenhausen,2017,"9,9",3,VestasV126(3×),Metzenhausen,SIM,49.9697777777778,7.37948055555556,Heyne B&P Heiligenroth /,
7.37948055600003,49.969777778,4197,Rheinland-Pfalz,Windpark Metzenhausen,,,,,Ober Kostenz,,49.9697777777778,7.37948055555556,"Heyne, Denker & Wulf, Heiligenroth",
10.141111111,49.969722222,4198,Bayern,Windkraftanlagen Waigolshausen[69],2013,"5,0",2,Nordex N100/2500(2×),Waigolshausen,SW,49.9697222222222,10.1411111111111,Volta Windkraft,
6.34722222200003,49.969444444,4199,Rheinland-Pfalz,Windkraftanlagen Brimingen-Auf Herrel[4],2002,"2,6",2,Nordex N62(2×),Brimingen,BIT,49.9694444444445,6.34722222222222,Energiequelle,errichtet auf Industrieparkgelände
6.36611111100007,49.965555556,4200,Rheinland-Pfalz,Windkraftanlage Brimingen-Am Hohnersberg[5],2009,"0,8",1,Enercon E-48(1×),Brimingen,BIT,49.9655555555556,6.36611111111111,DunoAir,
6.36722222200007,49.962222222,4201,Rheinland-Pfalz,Windpark Hisel,2005,"3,0",5,Enercon E-40/6.44(5×),Hisel,BIT,49.9622222222222,6.36722222222222,"Höhenwind, Net Service",
7.36861111100006,49.957222222,4202,Rheinland-Pfalz,Windpark Ober Kostenz,2001,"13,5",8,Enron Wind 1.5sl(5×),Ober Kostenz,SIM,49.9572222222222,7.36861111111111,"PENOK, ENP Berlin,juwi, Evergy",
7.36861111100006,49.957222222,4203,Rheinland-Pfalz,Windpark Ober Kostenz,2007,,,Vestas V90-2MW(3×),,,49.9572222222222,7.36861111111111,,
7.37555555600005,49.9483333330001,4204,Rheinland-Pfalz,Windpark Nieder Kostenz,2000,"9,0",3,Fuhrländer FL 1000(7×),Nieder Kostenz,SIM,49.9483333333333,7.37555555555556,"Barkholz ADW, ENP Berlin, GVK, ProVento, Höhenwind",2 weitere Anlagen geplant(Stand: 2012)
7.37555555600005,49.9483333330001,4205,Rheinland-Pfalz,Windpark Nieder Kostenz,2017,,,"Enercon E-115-3,0MW(3×)",Kirchberg,,49.9483333333333,7.37555555555556,,
6.37416666700005,49.9472222220001,4206,Rheinland-Pfalz,Windkraftanlage Olsdorf,2006,"2,1",1,SuzlonS. 88 (1×),Olsdorf,BIT,49.9472222222222,6.37416666666667,"REETEC, WP Olsdorf W.A.T.T., Bürger-EG Energiegewinner","Prototyp, erste Anlage des Herstellers in Europa"
7.67027777800007,49.9461111110001,4207,Rheinland-Pfalz,Windpark Soonwald[147],2012–2013,,,Enercon E-101(11×),Seibersbach,KH,49.9461111111111,7.67027777777778,,
7.67027777800007,49.9461111110001,4208,Rheinland-Pfalz,Windpark Soonwald[147],,,,,Dörrebach,,49.9461111111111,7.67027777777778,,
11.338055556,49.943888889,4209,Bayern,Windkraftanlage Fernreuth,2000,"0,5",1,Enercon E-40/5.40(1×),Fernreuth,BT,49.9438888888889,11.3380555555556,,
9.70888888900004,49.943055556,4210,Bayern,Windpark Stadelhofen,2006,"6,0",3,Vestas V90-2MW(3×),Stadelhofen,MSP,49.9430555555556,9.70888888888889,"Wotan, B.Ehricke",
9.68055555600006,49.9394444440001,4211,Bayern,Windpark Steinfeld,2003,"6,0",3,AN Bonus 2000/76 (2×),Steinfeld,MSP,49.9394444444444,9.68055555555556,Wotan,
9.68055555600006,49.9394444440001,4212,Bayern,Windpark Steinfeld,2006,,,Vestas V90-2MW(1×),,,49.9394444444444,9.68055555555556,,
8.24083333300007,49.9391666670001,4213,Rheinland-Pfalz,Windpark Mainz,2000,"8,5",4,Enercon E-40/5.40(1×),Mainz-Ebersheim,MZ,49.9391666666667,8.24083333333333,"juwi, RIO Energie",
8.24083333300007,49.9391666670001,4214,Rheinland-Pfalz,Windpark Mainz,2006,,,Enercon E-82(4×),Klein-Winternheim,,49.9391666666667,8.24083333333333,,
8.24083333300007,49.9391666670001,4215,Rheinland-Pfalz,Windpark Mainz,2010,,,,,,49.9391666666667,8.24083333333333,,
10.1119444440001,49.9363888890001,4216,Bayern,Windpark Eßleben,2015,"15,0",5,Enercon E-115(5×),Eßleben,SW,49.9363888888889,10.1119444444444,"Energie Bals, WP Werneck-Eßleben",
6.365,49.9361111110001,4217,Rheinland-Pfalz,Windpark Halsdorf,2000,"10,0",10,NEG Micon NM60/1000(10×),Halsdorf,BIT,49.9361111111111,6.365,WP Halsdorf Nr. 17,
10.1266666670001,49.9336111110001,4218,Bayern,Windpark Schwanfeld[166],2013,"12,0",5,Nordex N117/2400(5×),Schwanfeld,SW,49.9336111111111,10.1266666666667,"Stadtwerke Stuttgart, ÜZ Lülsfeld",
11.091666667,49.9333333330001,4219,Bayern,Windpark Helmstadt[127],2012,"12,5",5,Nordex N100/2500(5×),Helmstadt,WÜ,49.9333333333333,11.0916666666667,"ABO Wind,GDF Suez,WSW",
11.091666667,49.9333333330001,4220,Bayern,Windpark Neudorf[140][141],2011,"10,5",4,Nordex N100/2500(3×),Neudorf,BA,49.9333333333333,11.0916666666667,Naturstrom AG,
11.091666667,49.9333333330001,4221,Bayern,Windpark Neudorf[140][141],2014,,,Senvion 3.0M122(1×),,,49.9333333333333,11.0916666666667,,
11.091666667,49.9313888890001,4222,Bayern,Windpark Litzendorf[136],2007,"10,2",5,REpower MD77(2×),Tiefenellern,BA,49.9313888888889,11.0916666666667,"Natenco, Bürger-WP Litzendorf-Hohenellern",im Bau
11.091666667,49.9313888890001,4223,Bayern,Windpark Litzendorf[136],2016,,,Nordex N117/2400(3×),,,49.9313888888889,11.0916666666667,,
9.90416666700003,49.9263888890001,4224,Bayern,Windpark Retzstadt[159],2014,"10,0",5,Vestas V90-2.0MW(5×),Retzstadt,MSP,49.9263888888889,9.90416666666667,"juwi, Wust, BürgerEnergie Retzstadt, BWE Retzstadt",
6.31888888900005,49.925,4225,Rheinland-Pfalz,Windpark Nusbaum[129],1999,"32,2",14,Enercon E-82 E2(14×),Nusbaum,BIT,49.925,6.31888888888889,"Zephyr Eifelwind, SWT",Repowering2012 (vorher 10× DeWind D4/48 und 6× DeWind D6/62)
6.31888888900005,49.925,4226,Rheinland-Pfalz,Windpark Nusbaum[129],2001,,,,Hüttingen,,49.925,6.31888888888889,,
6.31888888900005,49.925,4227,Rheinland-Pfalz,Windpark Nusbaum[129],2012,,,,Hommerdingen,,49.925,6.31888888888889,,
8.22527777800008,49.9155555560001,4228,Rheinland-Pfalz,Windkraftanlage Nieder-Olm,2000,"0,5",1,Enercon E-40/5.40(1×),Nieder-Olm,MZ,49.9155555555556,8.22527777777778,"Energiequelle, GAIA",
9.7075,49.9138888890001,4229,Bayern,Windkraftanlage Duttenbrunn,2010,"2,0",1,Vestas V90-2MW(1×),Dürrnfarrnbach,MSP,49.9138888888889,9.7075,Wotan,
7.95138888900004,49.909444444,4230,Rheinland-Pfalz,Windpark Gensingen[58],2015,"2,4",3,Enercon E-53(3×),Gensingen,MZ,49.9094444444444,7.95138888888889,"GAIA, WP Gensingen",errichtet beiderseits derA 61
7.25305555600005,49.9091666670001,4231,Rheinland-Pfalz,Windkraftanlage Wahlenau[21],1997,"0,6",1,Vestas V44-600kW(1×),Wahlenau,SIM,49.9091666666667,7.25305555555556,Wahler Wind,bis Dezember 2013 noch eine weitereVestas V44-600kW
9.65222222200003,49.9055555560001,4232,Bayern,Windpark Urspringen[179],2010,"14,0",7,Vestas V90-2MW(7×),Urspringen,MSP,49.9055555555556,9.65222222222222,"Wotan, Eurowind, ESTW",
9.65222222200003,49.9055555560001,4233,Bayern,Windpark Urspringen[179],2011,,,,,,49.9055555555556,9.65222222222222,,
9.63861111100005,49.904444444,4234,Bayern,Windkraftanlagen Roden,2009,"4,0",2,Vestas V90-2MW(2×),Roden,MSP,49.9044444444444,9.63861111111111,Wotan,
8.22777777800007,49.904166667,4235,Rheinland-Pfalz,Windpark Ebersheim-Nieder Olm,2000,"2,6",4,Enercon E-40/6.44(3×),Mainz-Ebersheim,MZ,49.9041666666667,8.22777777777778,"Energiequelle, GAIA",
8.22777777800007,49.904166667,4236,Rheinland-Pfalz,Windpark Ebersheim-Nieder Olm,2007,,,Enercon E-53(1×),Nieder-Olm,,49.9041666666667,8.22777777777778,,
10.149444444,49.898888889,4237,Bayern,Windkraftanlagen Lützenreuth,2007,"4,0",2,Enercon E-70(2×),Lützenreuth,BT,49.8988888888889,10.1494444444444,IB Glockner,
10.149444444,49.898888889,4238,Bayern,Windpark Dipbach[109],2012,"20,8",9,Enercon E-82 E2(7×),Dipbach,WÜ,49.8988888888889,10.1494444444444,"Bürgerenergie Pleichach-Kürnach, GSW, Energie Bals",
10.149444444,49.898888889,4239,Bayern,Windpark Dipbach[109],2013,,,Enercon E-92(2×),,,49.8988888888889,10.1494444444444,,
10.149444444,49.898888889,4240,Bayern,Windpark Dipbach[109],2015,,,,,,49.8988888888889,10.1494444444444,,
6.29888888900007,49.897222222,4241,Rheinland-Pfalz,Windkraftanlage Kruchten,2002,"1,25",1,DeWind D6/62 (1×),Kruchten,BIT,49.8972222222222,6.29888888888889,,
10.2958333330001,49.893611111,4242,Bayern,Windpark Brünnstadt[93],2014,"9,6",3,REpower 3.2M114(3×),Brünnstadt,SW,49.8936111111111,10.2958333333333,"ABO Wind,GGEW",
9.88666666700004,49.891666667,4243,Bayern,Windpark Retzstadt-Güntersleben,2001,"17,2",10,DeWind D4/48 (2×),Retzstadt,MSP,49.8916666666667,9.88666666666667,"MVV Energie, Wotan, be-wind",
9.88666666700004,49.891666667,4244,Bayern,Windpark Retzstadt-Güntersleben,2009,,,Vestas V90-2MW(8×),Güntersleben,WÜ,49.8916666666667,9.88666666666667,,
9.88666666700004,49.891666667,4245,Bayern,Windpark Retzstadt-Güntersleben,2013,,,,,,49.8916666666667,9.88666666666667,,
8.30444444400007,49.885277778,4246,Rheinland-Pfalz,Windpark Lörzweiler,2010,"2,4",3,Enercon E-53(3×),Lörzweiler,MZ,49.8852777777778,8.30444444444445,"Energiequelle, GAIA",
8.75361111100005,49.881388889,4247,Hessen,Windpark Roßdorf-Tannenkopf[91],2015,"5,0",2,GE Wind Energy 2.5-120(2×),Roßdorf,DA,49.8813888888889,8.75361111111111,"juwi,GGEW",
8.75361111100005,49.881388889,4248,Hessen,Windpark Roßdorf-Tannenkopf[91],,,,,Gundernhausen,,49.8813888888889,8.75361111111111,,
8.23194444400002,49.879166667,4249,Rheinland-Pfalz,Windkraftanlagen Zornheim,1999,"1,6",2,Nordex N54(1×),Zornheim,MZ,49.8791666666667,8.23194444444444,,
8.23194444400002,49.879166667,4250,Rheinland-Pfalz,Windkraftanlagen Zornheim,2000,,,Nordex N43(1×),,,49.8791666666667,8.23194444444444,,
8.97694444400003,49.8763888890001,4251,Hessen,Windpark Binselberg[14],1999,"6,0",4,Fuhrländer FL 1000(2×),Raibach,DA,49.8763888888889,8.97694444444445,"Entega, Windpark Binselberg",
8.97694444400003,49.8763888890001,4252,Hessen,Windpark Binselberg[14],2010,,,Enercon E-82(2×),,,49.8763888888889,8.97694444444445,,
